Citra,energy0,contras0,homogenity0,correlation0,energy45,contras45,homogenity45,correlation45,energy90,contras90,homogenity90,correlation90,energy135,contras135,homogenity135,correlation135,energy_mean,contras_mean,homogenity_mean,correlation_mean,Class
Apple Golden 3/r_107_100.jpg,0.02251199096298311,0.306376310009461,279.26624481186633,0.9581508745120157,0.01504131388266262,0.018419682300628282,2973.0227845948657,0.5286883815070343,0.028750220157893972,0.008717067224723896,2758.0368353009517,0.944875526892053,0.01533179624204835,0.006598377967974131,3077.4982178627174,0.5125177685254464,0.01533179624204835,0.006598377967974131,3077.4982178627174,0.5125177685254464,Golden_3
Apple Golden 3/183_100.jpg,0.023739761973680797,0.3138435801025963,186.48737837654025,0.9678973909036022,0.015413755168060038,0.019427676397901675,3083.871669290592,0.4229160249755811,0.02802768321938947,0.006720948882788724,2909.4589196683537,1.0129811525388928,0.015179658245812985,0.006889349407239278,3112.8743197184804,0.4175373159687656,0.015179658245812985,0.006889349407239278,3112.8743197184804,0.4175373159687656,Golden_3
Apple Golden 3/174_100.jpg,0.02319378177819652,0.3161316392584389,182.24059331836543,0.9695409397841372,0.014968005826549724,0.01934863095787182,3062.0411511984526,0.44832701639241274,0.02725997033013374,0.006910148360635915,2891.6667728957577,0.9911336351848449,0.014975520383936257,0.007236990185187728,3090.849338378897,0.44318994026059516,0.014975520383936257,0.007236990185187728,3090.849338378897,0.44318994026059516,Golden_3
Apple Golden 3/263_100.jpg,0.02154013917478495,0.3005497511529474,256.08396271347914,0.9649638562194355,0.014904160989733095,0.05384491154575858,3288.5472072622533,0.5222742354895995,0.0306711655177694,0.013352926648144877,3059.258090726187,0.9555408273299973,0.014597148533991418,0.007926497862101804,3349.5445717003813,0.5134386903435848,0.014597148533991418,0.007926497862101804,3349.5445717003813,0.5134386903435848,Golden_3
Apple Golden 3/295_100.jpg,0.022322665214563348,0.3099430908123832,252.211948016602,0.9632530845266755,0.015551916285858313,0.10717568594098872,3424.160140009007,0.4688219967522339,0.027250072134050035,0.048399270072803396,3201.41313744924,0.9209844617939422,0.014973534441407331,0.019250074000072556,3482.0527005959175,0.4601133621191135,0.014973534441407331,0.019250074000072556,3482.0527005959175,0.4601133621191135,Golden_3
Apple Golden 3/178_100.jpg,0.02352889265248835,0.3113266990116569,176.6975573246251,0.9702908681483847,0.015217467118796327,0.020534185846262206,3049.013439897713,0.4465459746150449,0.027769645946428015,0.0070435217851440015,2882.850628858299,0.9952616461549086,0.015179693730261366,0.007175837409647225,3074.7282223319376,0.4419021573125532,0.015179693730261366,0.007175837409647225,3074.7282223319376,0.4419021573125532,Golden_3
Apple Golden 3/r_142_100.jpg,0.02160077115528987,0.2875654014427366,378.08083282302545,0.9567949624059137,0.014327158999442025,0.024992528327394604,2990.807029373702,0.6506720641370302,0.02592865382510274,0.007292370959161586,2674.0886445646165,0.8955172069925205,0.013894275003293873,0.007134699674677324,3121.7438604598997,0.635370160552416,0.013894275003293873,0.007134699674677324,3121.7438604598997,0.635370160552416,Golden_3
Apple Golden 3/r_279_100.jpg,0.024350443695488798,0.33825581807478156,182.08015241205783,0.9701340686577647,0.01680134538570252,0.13991307482885992,3501.0916501839274,0.38760538703150493,0.028269212774163496,0.053766358948546436,3333.873899770512,0.9062044972915219,0.015526929059695558,0.03518646244818587,3534.4537068988257,0.3818307728645918,0.015526929059695558,0.03518646244818587,3534.4537068988257,0.3818307728645918,Golden_3
Apple Golden 3/r_164_100.jpg,0.0187624481121381,0.2568136558701836,240.7711097502896,0.9712420990601062,0.012337892707771006,0.031819294515041535,2703.496864078975,0.6672191732404439,0.021336095861426554,0.011410112766477997,2502.944852132641,0.8940870169575139,0.011775540789458151,0.016960361958980905,2787.8704913618376,0.6568513708182057,0.011775540789458151,0.016960361958980905,2787.8704913618376,0.6568513708182057,Golden_3
Apple Golden 3/210_100.jpg,0.023602268827855235,0.30541435845162995,182.79764577805057,0.9706525269222147,0.0159744066138195,0.02337773320672508,3153.2622510098713,0.45024032252525964,0.02998304865397114,0.006812681564764045,2988.4322275534,1.0039618348616652,0.015544400134851526,0.006448051400154745,3195.3452834195887,0.4429829097114301,0.015544400134851526,0.006448051400154745,3195.3452834195887,0.4429829097114301,Golden_3
Apple Golden 3/r_287_100.jpg,0.023864147696343117,0.3383596571909284,231.6784377764165,0.9639596896183377,0.016590614689058862,0.13684538478259511,3374.2360116785285,0.45010147802061284,0.028935630588609488,0.052633177816565,3166.633428830571,0.8836279404046068,0.015324437900411585,0.0360159944877483,3425.6412525186424,0.4417299067599295,0.015324437900411585,0.0360159944877483,3425.6412525186424,0.4417299067599295,Golden_3
Apple Golden 3/185_100.jpg,0.023858715141115563,0.3175313792610381,186.4369599237949,0.967660749617446,0.015810331089262625,0.018616594801194104,3097.99637074805,0.41501691203691765,0.029670506407469127,0.006672298536861417,2925.3391486961305,1.0169495541496618,0.015509518734566567,0.007344638515886248,3132.5959117410202,0.4085392497207618,0.015509518734566567,0.007344638515886248,3132.5959117410202,0.4085392497207618,Golden_3
Apple Golden 3/r_143_100.jpg,0.021452916516760484,0.2844469445511721,378.32203851126263,0.9569767788893822,0.014231970680211358,0.022015842846139864,2958.6894909724,0.6564106925074954,0.025166214545080938,0.007073066407705221,2641.7397906716383,0.8946564042194145,0.01379454283624114,0.006702287055324234,3088.456856800977,0.6413220432912529,0.01379454283624114,0.006702287055324234,3088.456856800977,0.6413220432912529,Golden_3
Apple Golden 3/124_100.jpg,0.023733471932204896,0.295806498790696,215.24508403075453,0.966079931000457,0.015389613573632638,0.03478702124232502,3112.096361371976,0.4789235357389431,0.028948207273569514,0.008398094224367469,2924.0728595348005,0.9467072454141432,0.01524195900255262,0.009778714647229833,3173.0463386938163,0.4687533708247211,0.01524195900255262,0.009778714647229833,3173.0463386938163,0.4687533708247211,Golden_3
Apple Golden 3/168_100.jpg,0.022426328997854163,0.30534166128172224,204.7533510240191,0.9665539119619344,0.014532086728903834,0.024745051235494957,3060.6970867793884,0.4647319759055502,0.02803410325084814,0.007854529763371863,2875.6701047941065,0.9669571815314673,0.014912211416690553,0.008319387353328163,3105.6110490974957,0.456936691575735,0.014912211416690553,0.008319387353328163,3105.6110490974957,0.456936691575735,Golden_3
Apple Golden 3/296_100.jpg,0.022539993359047668,0.3088902074864646,248.53670817173645,0.9639777502498228,0.015754215974358297,0.10567697458454431,3436.259468997674,0.4703176564627725,0.027952557852087296,0.05950016122794603,3216.794435207545,0.9163218117320538,0.015142101647134865,0.021651066337013903,3495.896294972654,0.4613328462029063,0.015142101647134865,0.021651066337013903,3495.896294972654,0.4613328462029063,Golden_3
Apple Golden 3/r_305_100.jpg,0.022331633211446666,0.32401537707267153,244.6925903245563,0.9660265659954551,0.015025964785953699,0.10754328564562203,3096.9255732819884,0.5585560921317587,0.02668232245437598,0.03485873253448688,2878.654313326629,0.8708507082924296,0.014351122291900317,0.030862512700437206,3155.944142699732,0.5501702791318545,0.014351122291900317,0.030862512700437206,3155.944142699732,0.5501702791318545,Golden_3
Apple Golden 3/119_100.jpg,0.024331281215947746,0.3053757509998504,215.80662720283124,0.9643764192692575,0.01587907701237465,0.03383196767513273,3152.3569554676237,0.44307315347280274,0.02847546599454178,0.008441525599571087,2963.183997223895,0.958343015328114,0.015440797736887165,0.009872254942978201,3212.7847927338034,0.4324619842844257,0.015440797736887165,0.009872254942978201,3212.7847927338034,0.4324619842844257,Golden_3
Apple Golden 3/r_307_100.jpg,0.02186629562841457,0.32259595206052655,231.63570796761118,0.9683770275521181,0.01466093644098078,0.09347602540546966,2963.308361639754,0.5870329759755264,0.02616360745380945,0.02870897932095852,2760.26969776031,0.8646273505141936,0.013880141513506049,0.02450719195582605,3026.519876487342,0.5783407008575293,0.013880141513506049,0.02450719195582605,3026.519876487342,0.5783407008575293,Golden_3
Apple Golden 3/r_230_100.jpg,0.019329121204300366,0.20594444039700474,238.31353337415996,0.966868138900146,0.013440601703209213,0.09585522822432206,3351.4366071571653,0.5104151287118048,0.021748834561311964,0.04547172881038331,3155.0398364029534,0.9118765636438928,0.012725814517873003,0.031219123995020852,3431.5301602039394,0.4987897418147337,0.012725814517873003,0.031219123995020852,3431.5301602039394,0.4987897418147337,Golden_3
Apple Golden 3/118_100.jpg,0.024287002405836613,0.3076920480676097,213.3817105531745,0.9647509822324067,0.015502278146068063,0.036216124462941014,3144.967382560538,0.44511127936294537,0.02909067821740056,0.00869462304671012,2956.094476808309,0.9530517942868988,0.01541364829030352,0.00950561965506394,3201.460770943762,0.4352022528972265,0.01541364829030352,0.00950561965506394,3201.460770943762,0.4352022528972265,Golden_3
Apple Golden 3/133_100.jpg,0.022644757832156026,0.3037326961272222,208.6948356807513,0.968667920048373,0.014287109891282785,0.02551172527695257,3085.715654131622,0.508386351897009,0.026238105877680544,0.007638970662253605,2902.861311661439,0.9571389955945394,0.014426692301891806,0.008253942798681023,3145.0256007055027,0.4989742019665909,0.014426692301891806,0.008253942798681023,3145.0256007055027,0.4989742019665909,Golden_3
Apple Golden 3/250_100.jpg,0.02217017629340873,0.29013834988486,255.37517860788023,0.9661453418020656,0.014688357387344583,0.04023534992097683,3239.552849798834,0.5450711359320162,0.029296608952845832,0.008899917065881661,3008.719778884769,0.9671996131607371,0.014746585850253596,0.006546530903442782,3296.07824469644,0.5371662113227585,0.014746585850253596,0.006546530903442782,3296.07824469644,0.5371662113227585,Golden_3
Apple Golden 3/r_253_100.jpg,0.021891370389773786,0.2504378677311561,197.83847043614398,0.9702457514631327,0.01493638538526988,0.12430862249823188,3368.6757667588918,0.4633461290528908,0.0231226499356548,0.06529795685882352,3222.65112496344,0.9001310379481504,0.013631593107765407,0.03397577372080785,3465.2178437725565,0.44777261351087405,0.013631593107765407,0.03397577372080785,3465.2178437725565,0.44777261351087405,Golden_3
Apple Golden 3/241_100.jpg,0.022899645332415872,0.3039833336339481,236.41076410151746,0.9686132796713508,0.01503148669925338,0.030632088144141343,3172.1843464398676,0.5546711340864993,0.030635201159719377,0.007686844189935192,2958.424873415593,0.967327521822096,0.015377149470190404,0.006523549056741577,3224.49499182312,0.5473567394209721,0.015377149470190404,0.006523549056741577,3224.49499182312,0.5473567394209721,Golden_3
Apple Golden 3/r_11_100.jpg,0.020808064314022424,0.29004643612401027,128.46648975981515,0.9782336363731436,0.013634120424728923,0.07614150534356347,2863.9677994172775,0.48683331980720296,0.023059045018988637,0.037433676219528006,2753.2917016153433,0.9261133883946651,0.012930982608335568,0.030279725906438612,2903.0713635782695,0.4804740125765948,0.012930982608335568,0.030279725906438612,2903.0713635782695,0.4804740125765948,Golden_3
Apple Golden 3/r_1_100.jpg,0.02067391526263514,0.2978828870880226,142.22610056474176,0.9786285446482824,0.013724533732324917,0.08652736108696855,2799.7133611695544,0.564315076961806,0.024052505914557737,0.03210312176146842,2677.5546079886667,0.8963898885256428,0.012789648768514607,0.03211092021510996,2843.600832187955,0.5576278872207177,0.012789648768514607,0.03211092021510996,2843.600832187955,0.5576278872207177,Golden_3
Apple Golden 3/r_319_100.jpg,0.02093416789128931,0.3005080895201355,143.5833843641564,0.9785657597035665,0.013791752395651256,0.08785868331384555,2859.6143058867497,0.5575477294413794,0.023946658525712015,0.03218972998732433,2735.514908070849,0.8962788167130699,0.01307513005034174,0.03173005362635799,2902.8872859383637,0.5508663967926299,0.01307513005034174,0.03173005362635799,2902.8872859383637,0.5508663967926299,Golden_3
